No,DateTime,Cargo,Charging,Discharging,PackVolt,Current,Protect,Cell01,Cell02,Cell03,Cell04,Cell05,Cell06,Cell07,Cell08,Cell09,Cell10,Cell11,Cell12,Cell13,Cell14,Temp01,Temp02,Temp03,Temp04,FAN0,FAN1,BAL0,BAL1
1217,2025.03.02 17:05:00,4,ON,ON,51.901,-3.643,0,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,19,19,19,19,OFF,OFF,0,0
1218,2025.03.02 17:05:01,4,ON,ON,51.893,-3.602,0,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,19,19,19,19,OFF,OFF,0,0
1219,2025.03.02 17:05:02,4,ON,ON,51.852,-4.329,0,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,19,19,19,19,OFF,OFF,0,0
1220,2025.03.02 17:05:03,4,ON,ON,51.864,-3.637,0,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,19,19,19,19,OFF,OFF,0,0
1221,2025.03.02 17:05:04,4,ON,ON,51.971,-2.792,0,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,19,19,19,19,OFF,OFF,0,0
1222,2025.03.02 17:05:05,4,ON,ON,51.912,-2.999,0,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,19,19,19,19,OFF,OFF,0,0
1223,2025.03.02 17:05:06,4,ON,ON,51.831,-4.075,0,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,19,19,19,19,OFF,OFF,0,0
1224,2025.03.02 17:05:07,4,ON,ON,51.885,-3.637,0,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,19,19,19,19,OFF,OFF,0,0
1225,2025.03.02 17:05:08,4,ON,ON,51.864,-4.129,0,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,19,19,19,19,OFF,OFF,0,0
1226,2025.03.02 17:05:09,4,ON,ON,51.838,-4.262,0,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,19,19,19,19,OFF,OFF,0,0
1227,2025.03.02 17:05:10,4,ON,ON,51.851,-3.919,0,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,19,19,19,19,OFF,OFF,0,0
1228,2025.03.02 17:05:11,4,ON,ON,51.905,-3.872,0,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,19,19,19,19,OFF,OFF,0,0
1229,2025.03.02 17:05:12,4,ON,ON,52.322,-0.666,0,3.743,3.743,3.743,3.743,3.743,3.743,3.743,3.743,3.743,3.743,3.743,3.743,3.743,3.743,19,19,19,19,OFF,OFF,0,0
1230,2025.03.02 17:05:13,4,ON,ON,52.435,0,0,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,19,19,19,19,OFF,OFF,0,0
1231,2025.03.02 17:05:14,4,ON,ON,52.435,0,0,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,19,19,19,19,OFF,OFF,0,0
1232,2025.03.02 17:05:15,4,ON,ON,52.453,0,0,3.752,3.752,3.752,3.752,3.752,3.752,3.752,3.752,3.752,3.752,3.752,3.752,3.752,3.752,19,19,19,19,OFF,OFF,0,0
1233,2025.03.02 17:05:16,4,ON,ON,52.463,0,0,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,19,19,19,19,OFF,OFF,0,0
1234,2025.03.02 17:05:17,4,ON,ON,52.475,0,0,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,19,19,19,19,OFF,OFF,0,0
1235,2025.03.02 17:05:18,4,ON,ON,52.484,0,0,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,19,19,19,19,OFF,OFF,0,0
