No,DateTime,Charging,Discharging,PackVolt,Current,Protect,Cell01,Cell02,Cell03,Cell04,Cell05,Cell06,Cell07,Cell08,Cell09,Cell10,Cell11,Cell12,Cell13,Cell14,Temp01,Temp02,Temp03,Temp04,FAN0,FAN1,BAL0,BAL1
1359,2025.02.28 11:09:42,ON,ON,56.046,1.069,0,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,18,18,18,18,OFF,OFF,0,0
1360,2025.02.28 11:09:50,ON,ON,56.047,1.082,0,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,18,18,18,18,OFF,OFF,0,0
1361,2025.02.28 11:09:57,ON,ON,56.046,1.063,0,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,18,18,18,18,OFF,OFF,0,0
1362,2025.02.28 11:09:57,ON,ON,56.046,1.053,0,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,18,18,18,18,OFF,OFF,0,0
1363,2025.02.28 11:09:58,ON,ON,56.046,1.053,0,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,18,18,18,18,OFF,OFF,0,0
1364,2025.02.28 11:10:11,ON,ON,56.046,1.041,0,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,18,18,18,18,OFF,OFF,0,0
1365,2025.02.28 11:10:21,ON,ON,56.048,1.05,0,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,18,18,18,18,OFF,OFF,0,0
1366,2025.02.28 11:11:10,ON,ON,56.05,0.993,0,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,18,18,18,18,OFF,OFF,0,0
1367,2025.02.28 11:11:11,ON,ON,56.05,0.983,0,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,18,18,18,18,OFF,OFF,0,0
1368,2025.02.28 11:11:12,ON,ON,56.048,0.983,0,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,18,18,18,18,OFF,OFF,0,0
1369,2025.02.28 11:11:17,ON,ON,56.052,0.983,0,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,18,18,18,18,OFF,OFF,0,0
1370,2025.02.28 11:11:17,ON,ON,56.052,0.983,0,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,18,18,18,18,OFF,OFF,0,0
1371,2025.02.28 11:11:19,ON,ON,56.052,0.987,0,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,18,18,18,18,OFF,OFF,0,0
1372,2025.02.28 11:11:20,ON,ON,56.054,0.99,0,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,18,18,18,18,OFF,OFF,0,0
1373,2025.02.28 11:11:21,ON,ON,56.05,0.964,0,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,18,18,18,18,OFF,OFF,0,0
1374,2025.02.28 11:11:24,ON,ON,56.051,0.971,0,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,18,18,18,18,OFF,OFF,0,0
1375,2025.02.28 11:11:25,ON,ON,56.051,0.971,0,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,18,18,18,18,OFF,OFF,0,0
1376,2025.02.28 11:11:35,ON,ON,56.051,0.958,0,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,18,18,18,18,OFF,OFF,0,0
1377,2025.02.28 11:11:49,ON,ON,56.051,0.961,0,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,18,18,18,18,OFF,OFF,0,0
1378,2025.02.28 11:11:52,ON,ON,56.056,0.948,0,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,18,18,18,18,OFF,OFF,0,0
1379,2025.02.28 11:11:58,ON,ON,56.051,0.936,0,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,18,18,18,18,OFF,OFF,0,0
1380,2025.02.28 11:12:46,ON,ON,56.055,0.898,0,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,18,18,18,18,OFF,OFF,0,0
1381,2025.02.28 11:12:47,ON,ON,56.054,0.891,0,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,18,18,18,18,OFF,OFF,0,0
1382,2025.02.28 11:13:22,ON,ON,56.056,0.869,0,4.008,4.008,4.008,4.008,4.008,4.008,4.008,4.008,4.008,4.008,4.008,4.008,4.008,4.008,18,18,18,18,OFF,OFF,0,0
1383,2025.02.28 11:13:51,ON,ON,56.058,0.831,0,4.008,4.008,4.008,4.008,4.008,4.008,4.008,4.008,4.008,4.008,4.008,4.008,4.008,4.008,18,18,18,18,OFF,OFF,0,0
1384,2025.02.28 11:13:52,ON,ON,56.06,0.841,0,4.008,4.008,4.008,4.008,4.008,4.008,4.008,4.008,4.008,4.008,4.008,4.008,4.008,4.008,18,18,18,18,OFF,OFF,0,0
1385,2025.02.28 11:14:14,ON,ON,55.867,0,0,3.995,3.995,3.995,3.995,3.995,3.995,3.995,3.995,3.995,3.995,3.995,3.995,3.995,3.995,18,18,18,18,OFF,OFF,0,0
1386,2025.02.28 11:14:55,ON,ON,55.823,0,0,3.992,3.992,3.992,3.992,3.992,3.992,3.992,3.992,3.992,3.992,3.992,3.992,3.992,3.992,18,18,18,18,OFF,OFF,0,0
1387,2025.02.28 11:14:57,ON,ON,55.82,0,0,3.991,3.991,3.991,3.991,3.991,3.991,3.991,3.991,3.991,3.991,3.991,3.991,3.991,3.991,18,18,18,18,OFF,OFF,0,0
1388,2025.02.28 11:15:11,ON,ON,55.809,0,0,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,18,18,18,18,OFF,OFF,0,0
1389,2025.02.28 11:15:19,ON,ON,55.803,0,0,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,18,18,18,18,OFF,OFF,0,0
1390,2025.02.28 11:15:19,ON,ON,55.804,0,0,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,18,18,18,18,OFF,OFF,0,0
1391,2025.02.28 11:15:22,ON,ON,55.802,0,0,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,18,18,18,18,OFF,OFF,0,0
1392,2025.02.28 11:15:23,ON,ON,55.801,0,0,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,18,18,18,18,OFF,OFF,0,0
1393,2025.02.28 11:15:31,ON,ON,55.799,0,0,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,18,18,18,18,OFF,OFF,0,0
1394,2025.02.28 11:15:34,ON,ON,55.793,0,0,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,18,18,18,18,OFF,OFF,0,0
1395,2025.02.28 11:15:39,ON,ON,55.791,0,0,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,18,18,18,18,OFF,OFF,0,0
1396,2025.02.28 11:15:44,ON,ON,55.793,0,0,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,18,18,18,18,OFF,OFF,0,0
1397,2025.02.28 11:15:47,ON,ON,55.79,0,0,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,18,18,18,18,OFF,OFF,0,0
1398,2025.02.28 11:15:54,ON,ON,55.786,0,0,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,18,18,18,18,OFF,OFF,0,0
1399,2025.02.28 11:16:09,ON,ON,55.78,0,0,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,18,18,18,18,OFF,OFF,0,0
1400,2025.02.28 11:16:10,ON,ON,55.78,0,0,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,18,18,18,18,OFF,OFF,0,0
1401,2025.02.28 11:16:12,ON,ON,55.778,0,0,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,18,18,18,18,OFF,OFF,0,0
1402,2025.02.28 11:16:13,ON,ON,55.78,0,0,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,18,18,18,18,OFF,OFF,0,0
1403,2025.02.28 11:16:14,ON,ON,55.778,0,0,3.988,3.988,3.988,3.988,3.988,3.988,3.988,3.988,3.988,3.988,3.988,3.988,3.988,3.988,18,18,18,18,OFF,OFF,0,0
1404,2025.02.28 11:16:15,ON,ON,55.778,0,0,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,18,18,18,18,OFF,OFF,0,0
1405,2025.02.28 11:16:16,ON,ON,55.779,0,0,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,3.989,18,18,18,18,OFF,OFF,0,0
1406,2025.02.28 11:16:17,ON,ON,55.779,0,0,3.988,3.988,3.988,3.988,3.988,3.988,3.988,3.988,3.988,3.988,3.988,3.988,3.988,3.988,18,18,18,18,OFF,OFF,0,0
1407,2025.02.28 11:16:55,ON,ON,55.768,0,0,3.988,3.988,3.988,3.988,3.988,3.988,3.988,3.988,3.988,3.988,3.988,3.988,3.988,3.988,18,18,18,18,OFF,OFF,0,0
1408,2025.02.28 11:17:13,ON,ON,55.764,0,0,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,18,18,18,18,OFF,OFF,0,0
1409,2025.02.28 11:17:25,ON,ON,55.761,0,0,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,18,18,18,18,OFF,OFF,0,0
1410,2025.02.28 11:17:33,ON,ON,55.761,0,0,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,18,18,18,18,OFF,OFF,0,0
1411,2025.02.28 11:17:33,ON,ON,55.761,0,0,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,18,18,18,18,OFF,OFF,0,0
1412,2025.02.28 11:17:56,ON,ON,55.755,0,0,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,18,18,18,18,OFF,OFF,0,0
1413,2025.02.28 11:17:56,ON,ON,55.755,0,0,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,3.987,18,18,18,18,OFF,OFF,0,0
1414,2025.02.28 11:21:35,ON,ON,55.727,0,0,3.985,3.985,3.985,3.985,3.985,3.985,3.985,3.985,3.985,3.985,3.985,3.985,3.985,3.985,18,18,18,18,OFF,OFF,0,0
1415,2025.02.28 11:21:45,ON,ON,55.726,0,0,3.984,3.984,3.984,3.984,3.984,3.984,3.984,3.984,3.984,3.984,3.984,3.984,3.984,3.984,18,18,18,18,OFF,OFF,0,0
1416,2025.02.28 11:23:21,ON,ON,55.719,0,0,3.984,3.984,3.984,3.984,3.984,3.984,3.984,3.984,3.984,3.984,3.984,3.984,3.984,3.984,18,18,18,18,OFF,OFF,0,0
1417,2025.02.28 11:26:21,ON,ON,55.701,0,0,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,18,18,18,18,OFF,OFF,0,0
1418,2025.02.28 11:26:30,ON,ON,55.701,0,0,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,18,18,18,18,OFF,OFF,0,0
1419,2025.02.28 11:26:31,ON,ON,55.701,0,0,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,18,18,18,18,OFF,OFF,0,0
1420,2025.02.28 11:26:32,ON,ON,55.7,0,0,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,18,18,18,18,OFF,OFF,0,0
1421,2025.02.28 11:26:52,ON,ON,55.7,0,0,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,18,18,18,18,OFF,OFF,0,0
1422,2025.02.28 11:27:39,ON,ON,55.696,0,0,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,18,18,18,18,OFF,OFF,0,0
1423,2025.02.28 11:27:39,ON,ON,55.697,0,0,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,18,18,18,18,OFF,OFF,0,0
1424,2025.02.28 11:27:42,ON,ON,55.695,0,0,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,18,18,18,18,OFF,OFF,0,0
1425,2025.02.28 11:27:58,ON,ON,55.696,0,0,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,18,18,18,18,OFF,OFF,0,0
1426,2025.02.28 11:27:59,ON,ON,55.693,0,0,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,18,18,18,18,OFF,OFF,0,0
1427,2025.02.28 11:28:15,ON,ON,55.695,0,0,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,18,18,18,18,OFF,OFF,0,0
1428,2025.02.28 11:28:15,ON,ON,55.694,0,0,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,3.983,18,18,18,18,OFF,OFF,0,0
1429,2025.02.28 11:29:44,ON,ON,55.687,0,0,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,18,18,18,18,OFF,OFF,0,0
1430,2025.02.28 11:29:52,ON,ON,55.689,0,0,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,18,18,18,18,OFF,OFF,0,0
1431,2025.02.28 11:29:52,ON,ON,55.688,0,0,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,18,18,18,18,OFF,OFF,0,0
1432,2025.02.28 11:30:09,ON,ON,55.684,0,0,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,18,18,18,18,OFF,OFF,0,0
1433,2025.02.28 11:30:15,ON,ON,55.685,0,0,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,3.982,18,18,18,18,OFF,OFF,0,0
1434,2025.02.28 11:31:40,ON,ON,55.68,0,0,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,18,18,18,18,OFF,OFF,0,0
1435,2025.02.28 11:31:41,ON,ON,55.681,0,0,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,18,18,18,18,OFF,OFF,0,0
1436,2025.02.28 11:31:41,ON,ON,55.681,0,0,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,18,18,18,18,OFF,OFF,0,0
1437,2025.02.28 11:32:58,ON,ON,55.677,0,0,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,18,18,18,18,OFF,OFF,0,0
1438,2025.02.28 11:33:06,ON,ON,55.676,0,0,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,18,18,18,18,OFF,OFF,0,0
1439,2025.02.28 11:33:07,ON,ON,55.675,0,0,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,18,18,18,18,OFF,OFF,0,0
1440,2025.02.28 11:33:42,ON,ON,55.673,0,0,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,18,18,18,18,OFF,OFF,0,0
1441,2025.02.28 11:33:44,ON,ON,55.674,0,0,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,18,18,18,18,OFF,OFF,0,0
1442,2025.02.28 11:34:00,ON,ON,55.672,0,0,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,18,18,18,18,OFF,OFF,0,0
1443,2025.02.28 11:34:06,ON,ON,55.671,0,0,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,18,18,18,18,OFF,OFF,0,0
1444,2025.02.28 11:34:16,ON,ON,55.669,0,0,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,18,18,18,18,OFF,OFF,0,0
1445,2025.02.28 11:35:24,ON,ON,55.671,0,0,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,18,18,18,18,OFF,OFF,0,0
1446,2025.02.28 11:35:25,ON,ON,55.668,0,0,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,3.981,18,18,18,18,OFF,OFF,0,0
1447,2025.02.28 11:35:26,ON,ON,55.667,0,0,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,18,18,18,18,OFF,OFF,0,0
1448,2025.02.28 11:35:28,ON,ON,55.667,0,0,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,18,18,18,18,OFF,OFF,0,0
1449,2025.02.28 11:36:51,ON,ON,55.661,0,0,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,18,18,18,18,OFF,OFF,0,0
1450,2025.02.28 11:36:52,ON,ON,55.661,0,0,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,18,18,18,18,OFF,OFF,0,0
1451,2025.02.28 11:37:11,ON,ON,55.663,0,0,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,18,18,18,18,OFF,OFF,0,0
1452,2025.02.28 11:37:43,ON,ON,55.66,0,0,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,18,18,18,18,OFF,OFF,0,0
1453,2025.02.28 11:37:48,ON,ON,55.659,0,0,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,18,18,18,18,OFF,OFF,0,0
1454,2025.02.28 11:37:49,ON,ON,55.66,0,0,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,18,18,18,18,OFF,OFF,0,0
1455,2025.02.28 11:38:03,ON,ON,55.658,0,0,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,18,18,18,18,OFF,OFF,0,0
1456,2025.02.28 11:39:58,ON,ON,55.653,0,0,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,18,18,18,18,OFF,OFF,0,0
1457,2025.02.28 11:39:58,ON,ON,55.652,0,0,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,18,18,18,18,OFF,OFF,0,0
1458,2025.02.28 11:40:08,ON,ON,55.653,0,0,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,18,18,18,18,OFF,OFF,0,0
1459,2025.02.28 11:40:09,ON,ON,55.655,0,0,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,18,18,18,18,OFF,OFF,0,0
1460,2025.02.28 11:40:12,ON,ON,55.652,0,0,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,18,18,18,18,OFF,OFF,0,0
1461,2025.02.28 11:40:13,ON,ON,55.654,0,0,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,18,18,18,18,OFF,OFF,0,0
1462,2025.02.28 11:40:14,ON,ON,55.653,0,0,3.979,3.979,3.979,3.979,3.979,3.979,3.979,3.979,3.979,3.979,3.979,3.979,3.979,3.979,18,18,18,18,OFF,OFF,0,0
1463,2025.02.28 11:40:16,ON,ON,55.655,0,0,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,18,18,18,18,OFF,OFF,0,0
1464,2025.02.28 11:41:29,ON,ON,55.649,0,0,3.979,3.979,3.979,3.979,3.979,3.979,3.979,3.979,3.979,3.979,3.979,3.979,3.979,3.979,18,18,18,18,OFF,OFF,0,0
1465,2025.02.28 11:42:24,ON,ON,55.641,0,0,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,18,18,18,18,OFF,OFF,0,0
1466,2025.02.28 11:42:50,ON,ON,55.641,0,0,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,18,18,18,18,OFF,OFF,0,0
1467,2025.02.28 11:43:09,ON,ON,55.641,0,0,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,18,18,18,18,OFF,OFF,0,0
1468,2025.02.28 11:43:39,ON,ON,55.64,0,0,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,18,18,18,18,OFF,OFF,0,0
1469,2025.02.28 11:43:39,ON,ON,55.639,0,0,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,18,18,18,18,OFF,OFF,0,0
1470,2025.02.28 11:43:50,ON,ON,55.639,0,0,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,18,18,18,18,OFF,OFF,0,0
1471,2025.02.28 11:44:14,ON,ON,55.639,0,0,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,18,18,18,18,OFF,OFF,0,0
1472,2025.02.28 11:45:58,ON,ON,55.633,0,0,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,18,18,18,18,OFF,OFF,0,0
1473,2025.02.28 11:46:01,ON,ON,55.635,0,0,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,18,18,18,18,OFF,OFF,0,0
1474,2025.02.28 11:46:03,ON,ON,55.634,0,0,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,18,18,18,18,OFF,OFF,0,0
1475,2025.02.28 11:46:04,ON,ON,55.633,0,0,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,18,18,18,18,OFF,OFF,0,0
1476,2025.02.28 11:46:05,ON,ON,55.632,0,0,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,18,18,18,18,OFF,OFF,0,0
1477,2025.02.28 11:46:06,ON,ON,55.634,0,0,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,18,18,18,18,OFF,OFF,0,0
1478,2025.02.28 11:47:04,ON,ON,55.631,0,0,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,18,18,18,18,OFF,OFF,0,0
1479,2025.02.28 11:47:12,ON,ON,55.631,0,0,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,18,18,18,18,OFF,OFF,0,0
1480,2025.02.28 11:47:21,ON,ON,55.631,0,0,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,18,18,18,18,OFF,OFF,0,0
1481,2025.02.28 11:49:02,ON,ON,55.626,0,0,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,18,18,18,18,OFF,OFF,0,0
1482,2025.02.28 11:50:00,ON,ON,55.619,0,0,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,18,18,18,18,OFF,OFF,0,0
1483,2025.02.28 11:50:02,ON,ON,55.621,0,0,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,18,18,18,18,OFF,OFF,0,0
1484,2025.02.28 11:50:02,ON,ON,55.621,0,0,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,18,18,18,18,OFF,OFF,0,0
1485,2025.02.28 11:50:03,ON,ON,55.621,0,0,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,18,18,18,18,OFF,OFF,0,0
1486,2025.02.28 11:50:05,ON,ON,55.621,0,0,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,18,18,18,18,OFF,OFF,0,0
1487,2025.02.28 11:50:08,ON,ON,55.621,0,0,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,18,18,18,18,OFF,OFF,0,0
1488,2025.02.28 11:50:10,ON,ON,55.62,0,0,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,3.977,18,18,18,18,OFF,OFF,0,0
